CODIGO_POSTAL;NOMBRE_POBLACION;NOMBRE_MUNICIPIO;NOMBRE_PROVINCIA;NOMBRE_COMUNIDAD;COD_PROVINCIA;COD_MUNICIPIO
27276;O CASAL ;BALEIRA;LUGO;GALICIA;27;4
27276;O REAL ;BALEIRA;LUGO;GALICIA;27;4
27276;SALGUEIRAS,AS;BALEIRA;LUGO;GALICIA;27;4
27276;SAN BERNABEL;BALEIRA;LUGO;GALICIA;27;4
27277;A BRAÑA ;BALEIRA;LUGO;GALICIA;27;4
27277;A MUIÑA ;BALEIRA;LUGO;GALICIA;27;4
27277;ABRAIRAS;BALEIRA;LUGO;GALICIA;27;4
27277;ALLEDO,O;BALEIRA;LUGO;GALICIA;27;4
27277;MILLARES;BALEIRA;LUGO;GALICIA;27;4
27277;RETIZOS;BALEIRA;LUGO;GALICIA;27;4
27277;RETIZOS (SANTA MA.MAGDALENA);BALEIRA;LUGO;GALICIA;27;4
27277;SAN ROMAO;BALEIRA;LUGO;GALICIA;27;4
27278;A BRAÑA  (SAN MIGUEL);BALEIRA;LUGO;GALICIA;27;4
27278;A CARRACEIRA ;BALEIRA;LUGO;GALICIA;27;4
27278;A FERRARIA ;BALEIRA;LUGO;GALICIA;27;4
27278;A PONTE ;BALEIRA;LUGO;GALICIA;27;4
27278;ALDEGUNDE;BALEIRA;LUGO;GALICIA;27;4
27278;BARCIAS;BALEIRA;LUGO;GALICIA;27;4
27278;CASTIÑEIRAS;BALEIRA;LUGO;GALICIA;27;4
27278;CATATRIGO;BALEIRA;LUGO;GALICIA;27;4
27278;FONTEO;BALEIRA;LUGO;GALICIA;27;4
27278;FONTEO (SANTA MARIA);BALEIRA;LUGO;GALICIA;27;4
27278;GOLPILLEIRA,A;BALEIRA;LUGO;GALICIA;27;4
27278;O CHAO ;BALEIRA;LUGO;GALICIA;27;4
27278;O FOXO ;BALEIRA;LUGO;GALICIA;27;4
27278;O VENTORRO ;BALEIRA;LUGO;GALICIA;27;4
27278;PENAS;BALEIRA;LUGO;GALICIA;27;4
27278;RIO DE CASTRO;BALEIRA;LUGO;GALICIA;27;4
27278;SAIME;BALEIRA;LUGO;GALICIA;27;4
27278;SOUMEDE;BALEIRA;LUGO;GALICIA;27;4
27278;VILARES;BALEIRA;LUGO;GALICIA;27;4
27278;FONTEDELO;FRIOL;LUGO;GALICIA;27;20
27278;RECAREI;FRIOL;LUGO;GALICIA;27;20
27278;SAN CIBRAO;FRIOL;LUGO;GALICIA;27;20
27279;LIBRAN (SANTA MARIÑA);BALEIRA;LUGO;GALICIA;27;4
27279;CASAS DOS GALÑEIROS,AS;FRIOL;LUGO;GALICIA;27;20
27279;CURRAL DE ARRIBA;FRIOL;LUGO;GALICIA;27;20
27279;LEA (SAN XURXO);FRIOL;LUGO;GALICIA;27;20
27279;OUTEIRO,O;FRIOL;LUGO;GALICIA;27;20
27279;PRADEDA;FRIOL;LUGO;GALICIA;27;20
27279;ALBAR,O;POL;LUGO;GALICIA;27;46
27279;ARCOS DE FRADES;POL;LUGO;GALICIA;27;46
27279;ARCOS DE FRADES (SANTIAGO);POL;LUGO;GALICIA;27;46
27279;ARROXIÑA;POL;LUGO;GALICIA;27;46
27279;BAILLE;POL;LUGO;GALICIA;27;46
27279;BELESENDE;POL;LUGO;GALICIA;27;46
27279;CARBALLAL;POL;LUGO;GALICIA;27;46
27279;CIMA DE VILA;POL;LUGO;GALICIA;27;46
27279;CURRO,O;POL;LUGO;GALICIA;27;46
27279;EIRON;POL;LUGO;GALICIA;27;46
27279;FOLGUEIRAS;POL;LUGO;GALICIA;27;46
27279;FONTAO,O;POL;LUGO;GALICIA;27;46
27279;GALEGOS;POL;LUGO;GALICIA;27;46
27279;LAGA;POL;LUGO;GALICIA;27;46
27279;LAGOA,A;POL;LUGO;GALICIA;27;46
27279;LEA (SAN BARTOLOMEU);POL;LUGO;GALICIA;27;46
27279;ORAN;POL;LUGO;GALICIA;27;46
27279;OUTEIRO,O;POL;LUGO;GALICIA;27;46
27279;PENAMAZADA;POL;LUGO;GALICIA;27;46
27279;POL (SANTO ESTEVO);POL;LUGO;GALICIA;27;46
27279;POULA,A;POL;LUGO;GALICIA;27;46
27279;POZO;POL;LUGO;GALICIA;27;46
27279;REGUEIRA,A;POL;LUGO;GALICIA;27;46
27279;REGUEIRAL,O;POL;LUGO;GALICIA;27;46
27279;RIBEIRO;POL;LUGO;GALICIA;27;46
27279;RIBEIRO;POL;LUGO;GALICIA;27;46
27279;RIXOAN;POL;LUGO;GALICIA;27;46
27279;SUEGOS (SANTA EULALIA);POL;LUGO;GALICIA;27;46
27279;SUSA;POL;LUGO;GALICIA;27;46
27279;VALIN DAS TRABAS;POL;LUGO;GALICIA;27;46
27279;VALONGA;POL;LUGO;GALICIA;27;46
27279;VALONGA (SANTA MARIA);POL;LUGO;GALICIA;27;46
27279;VEIGA DE LEA,A;POL;LUGO;GALICIA;27;46
27279;VIGO;POL;LUGO;GALICIA;27;46
27280;CADOIRA;POL;LUGO;GALICIA;27;46
27280;CAMPO DO PRADO,O;POL;LUGO;GALICIA;27;46
27280;CASAL;POL;LUGO;GALICIA;27;46
27280;LIXUAS;POL;LUGO;GALICIA;27;46
27280;READIGOS;POL;LUGO;GALICIA;27;46
27280;TORNEIROS (SAN LOURENZO);POL;LUGO;GALICIA;27;46
27280;VEIGAS,AS;POL;LUGO;GALICIA;27;46
27280;VILASUSA;POL;LUGO;GALICIA;27;46
27283;ADRADO;POL;LUGO;GALICIA;27;46
27283;CASTRO DE HERMUNDE;POL;LUGO;GALICIA;27;46
27283;FORXAN;POL;LUGO;GALICIA;27;46
27283;HERMUNDE;POL;LUGO;GALICIA;27;46
27283;HERMUNDE (SAN PEDRO);POL;LUGO;GALICIA;27;46
27283;LOURIXE;POL;LUGO;GALICIA;27;46
27283;VEIGA DA CAMPA;POL;LUGO;GALICIA;27;46
27284;ALDEA;COSPEITO;LUGO;GALICIA;27;15
27284;BEXAN OU RUBIÑOS(SAN PAIO);COSPEITO;LUGO;GALICIA;27;15
27284;BOGALLOSO;COSPEITO;LUGO;GALICIA;27;15
27284;CABANA;COSPEITO;LUGO;GALICIA;27;15
27284;CAL;COSPEITO;LUGO;GALICIA;27;15
27284;CASA NOVAS,AS;COSPEITO;LUGO;GALICIA;27;15
27284;FIDALGO;COSPEITO;LUGO;GALICIA;27;15
27284;GORNAI;COSPEITO;LUGO;GALICIA;27;15
27284;MOINELOS;COSPEITO;LUGO;GALICIA;27;15
27284;REXIMIL;COSPEITO;LUGO;GALICIA;27;15
27284;VEIGA,A;COSPEITO;LUGO;GALICIA;27;15
27284;XUSTAS;COSPEITO;LUGO;GALICIA;27;15
27284;XUSTAS (SANTIAGO);COSPEITO;LUGO;GALICIA;27;15
27286;ALBAN;PASTORIZA, A;LUGO;GALICIA;27;44
27286;AS RIBAS ;PASTORIZA, A;LUGO;GALICIA;27;44
27286;BARGUEIRAS,AS;PASTORIZA, A;LUGO;GALICIA;27;44
27286;BOUZA,A;PASTORIZA, A;LUGO;GALICIA;27;44
27286;BOUZAS;PASTORIZA, A;LUGO;GALICIA;27;44
27286;BRETOÑA (SANTA MARIA);PASTORIZA, A;LUGO;GALICIA;27;44
27286;CABEIRA,A;PASTORIZA, A;LUGO;GALICIA;27;44
27286;CARBALLAL,O;PASTORIZA, A;LUGO;GALICIA;27;44
27286;CASARIA;PASTORIZA, A;LUGO;GALICIA;27;44
27286;CASTRO DOS FREIRES,O;PASTORIZA, A;LUGO;GALICIA;27;44
27286;COROAS,AS;PASTORIZA, A;LUGO;GALICIA;27;44
27286;ERMIDA,A;PASTORIZA, A;LUGO;GALICIA;27;44
27286;FERREIROS,OS;PASTORIZA, A;LUGO;GALICIA;27;44
27286;FONTEFREIXO,O;PASTORIZA, A;LUGO;GALICIA;27;44
27286;FOXO,O;PASTORIZA, A;LUGO;GALICIA;27;44
27286;FREIXIDE;PASTORIZA, A;LUGO;GALICIA;27;44
27286;GUEIMONDES,OS;PASTORIZA, A;LUGO;GALICIA;27;44
27286;LAGOS,OS;PASTORIZA, A;LUGO;GALICIA;27;44
27286;LAMEIRO,O;PASTORIZA, A;LUGO;GALICIA;27;44
27286;LAMELA,A;PASTORIZA, A;LUGO;GALICIA;27;44
27286;LOUSEDOS,OS;PASTORIZA, A;LUGO;GALICIA;27;44
27286;MONTECELO;PASTORIZA, A;LUGO;GALICIA;27;44
27286;PALLOZA;PASTORIZA, A;LUGO;GALICIA;27;44
27286;PARAÑEL,O;PASTORIZA, A;LUGO;GALICIA;27;44
27286;PIDRE;PASTORIZA, A;LUGO;GALICIA;27;44
27286;PONTE, DE UBEDA,A;PASTORIZA, A;LUGO;GALICIA;27;44
27286;RAMELLE;PASTORIZA, A;LUGO;GALICIA;27;44
27286;REBOLADA,A;PASTORIZA, A;LUGO;GALICIA;27;44
27286;REIGOSA (SANTIAGO);PASTORIZA, A;LUGO;GALICIA;27;44
27286;RUA, A;PASTORIZA, A;LUGO;GALICIA;27;44
27286;SAN MARTIÑO DE CORVELLE ;PASTORIZA, A;LUGO;GALICIA;27;44
27286;SEYORIN;PASTORIZA, A;LUGO;GALICIA;27;44
27286;TOUCIDO;PASTORIZA, A;LUGO;GALICIA;27;44
27286;UBEDA (SAN XOAN);PASTORIZA, A;LUGO;GALICIA;27;44
27286;VALIÑA,A;PASTORIZA, A;LUGO;GALICIA;27;44
27286;VIAN (SANTA MARIA);PASTORIZA, A;LUGO;GALICIA;27;44
27286;VIAS;PASTORIZA, A;LUGO;GALICIA;27;44
27287;A PASTORIZA ;PASTORIZA, A;LUGO;GALICIA;27;44
27287;PASTORIZA;PASTORIZA, A;LUGO;GALICIA;27;44
27287;PASTORIZA (O SALVADOR);PASTORIZA, A;LUGO;GALICIA;27;44
27289;ACEA,A;CASTRO DE REI;LUGO;GALICIA;27;10
27289;BAGOI;CASTRO DE REI;LUGO;GALICIA;27;10
27289;BENDIA (SAN PEDRO);CASTRO DE REI;LUGO;GALICIA;27;10
27289;CAMPO,O;CASTRO DE REI;LUGO;GALICIA;27;10
27289;CASAS NOVAS,A;CASTRO DE REI;LUGO;GALICIA;27;10
27289;CASTRO DE REI (SAN XOAN);CASTRO DE REI;LUGO;GALICIA;27;10
27289;CORNIDE;CASTRO DE REI;LUGO;GALICIA;27;10
27289;DUMPIN (SANTA EULALIA);CASTRO DE REI;LUGO;GALICIA;27;10
27289;ERMIDA,A;CASTRO DE REI;LUGO;GALICIA;27;10
27289;GULPILLERIAS;CASTRO DE REI;LUGO;GALICIA;27;10
27289;LAMA,A;CASTRO DE REI;LUGO;GALICIA;27;10
27289;ROZADAS,AS;CASTRO DE REI;LUGO;GALICIA;27;10
27289;SANTALLA DO MEDIO;CASTRO DE REI;LUGO;GALICIA;27;10
27289;VILARIÑO;CASTRO DE REI;LUGO;GALICIA;27;10
27290;BARCIA;LUGO;LUGO;GALICIA;27;28
27290;CACABELOS-CERRACIN;LUGO;LUGO;GALICIA;27;28
27290;CAMPOS-CORRAL DE ARRIBA-CORRAL;LUGO;LUGO;GALICIA;27;28
27290;CEAO,O;LUGO;LUGO;GALICIA;27;28
27290;CRUCEIRO;LUGO;LUGO;GALICIA;27;28
27290;CURUTELO;LUGO;LUGO;GALICIA;27;28
27290;FAFIAN;LUGO;LUGO;GALICIA;27;28
27290;MAZOI;LUGO;LUGO;GALICIA;27;28
27290;MAZOI (SANTALIA);LUGO;LUGO;GALICIA;27;28
27290;PIAS (SAN VICENTE);LUGO;LUGO;GALICIA;27;28
27290;PORTO DE LUGO,O;LUGO;LUGO;GALICIA;27;28
27290;SAN VICENTE-CORTIYA;LUGO;LUGO;GALICIA;27;28
27293;A MEDA ;CASTROVERDE;LUGO;GALICIA;27;11
27293;A MEDA  (SANTIAGO);CASTROVERDE;LUGO;GALICIA;27;11
27293;CORNEAS;CASTROVERDE;LUGO;GALICIA;27;11
27293;AMEDIN-REGUEIRO;LUGO;LUGO;GALICIA;27;28
27293;BANDELO;LUGO;LUGO;GALICIA;27;28
27293;COUTO,O;LUGO;LUGO;GALICIA;27;28
27293;CRISTIMIL-RIAZON;LUGO;LUGO;GALICIA;27;28
27293;GONDAR;LUGO;LUGO;GALICIA;27;28
27293;GONDAR (SANTA MARIA);LUGO;LUGO;GALICIA;27;28
27293;LABIO;LUGO;LUGO;GALICIA;27;28
27293;LABIO (SAN PEDRO);LUGO;LUGO;GALICIA;27;28
27293;LAGOAS,AS;LUGO;LUGO;GALICIA;27;28
27293;OMBREIRO (SAN MARTIÑO);LUGO;LUGO;GALICIA;27;28
27293;PONTE,A;LUGO;LUGO;GALICIA;27;28
27293;PRATEIRO;LUGO;LUGO;GALICIA;27;28
27293;SEIXO,O;LUGO;LUGO;GALICIA;27;28
27293;TRASNARLA;LUGO;LUGO;GALICIA;27;28
27293;VILACHA;LUGO;LUGO;GALICIA;27;28
27293;VILARVENTE;LUGO;LUGO;GALICIA;27;28
27294;CABO DE VILA-VILAMIÑAO;LUGO;LUGO;GALICIA;27;28
27294;CASAS NOVAS,AS;LUGO;LUGO;GALICIA;27;28
27294;CONGOS,OS;LUGO;LUGO;GALICIA;27;28
27294;CUIÑA;LUGO;LUGO;GALICIA;27;28
27294;CUIÑA (SANTALLA);LUGO;LUGO;GALICIA;27;28
27294;CUMBRAOS;LUGO;LUGO;GALICIA;27;28
27294;PENA DA MULA,A;LUGO;LUGO;GALICIA;27;28
27294;PIUGOS (SANTIAGO);LUGO;LUGO;GALICIA;27;28
27294;PIUGOS DE PENA;LUGO;LUGO;GALICIA;27;28
27294;REGO DO ESPIÑO,O;LUGO;LUGO;GALICIA;27;28
27294;RIBEIRA;LUGO;LUGO;GALICIA;27;28
27294;SANTALLA;LUGO;LUGO;GALICIA;27;28
27294;SANTOIYO-TABERNAS;LUGO;LUGO;GALICIA;27;28
27294;TOIRIZ;LUGO;LUGO;GALICIA;27;28
27297;A MALLADOIRA ;LUGO;LUGO;GALICIA;27;28
27297;ADAI (SANTA MARIA MADALENA);LUGO;LUGO;GALICIA;27;28
27297;CANCELAS,AS;LUGO;LUGO;GALICIA;27;28
27297;FERREIROS;LUGO;LUGO;GALICIA;27;28
27297;ORBAZAI (SAN MIGUEL);LUGO;LUGO;GALICIA;27;28
27297;PORTO MEILAN;LUGO;LUGO;GALICIA;27;28
27297;VILAMAIOR;LUGO;LUGO;GALICIA;27;28
27297;VILAR;LUGO;LUGO;GALICIA;27;28
27298;A BARREIRA ;LUGO;LUGO;GALICIA;27;28
27298;A DEVESA ;LUGO;LUGO;GALICIA;27;28
27298;A RUBIANA ;LUGO;LUGO;GALICIA;27;28
27298;A VAQUEIRA ;LUGO;LUGO;GALICIA;27;28
27298;BAGUEIXOS;LUGO;LUGO;GALICIA;27;28
27298;BOCAMAOS;LUGO;LUGO;GALICIA;27;28
27298;BOCAMAOS (SAN XILLAO);LUGO;LUGO;GALICIA;27;28
27298;CARDELLE;LUGO;LUGO;GALICIA;27;28
27298;DISTRIZ;LUGO;LUGO;GALICIA;27;28
27298;GRISIN;LUGO;LUGO;GALICIA;27;28
27298;GUNTIN;LUGO;LUGO;GALICIA;27;28
27298;MEILAN (SANTIAGO);LUGO;LUGO;GALICIA;27;28
27298;MILLEIROS-PACIOS;LUGO;LUGO;GALICIA;27;28
27298;PEDROUZON;LUGO;LUGO;GALICIA;27;28
27298;RAMIL;LUGO;LUGO;GALICIA;27;28
27298;SAN XILLAO;LUGO;LUGO;GALICIA;27;28
27298;SEIVANE;LUGO;LUGO;GALICIA;27;28
27298;TIRIMOL (SAN XOAN);LUGO;LUGO;GALICIA;27;28
27298;TOLDA DE MELEIROS,A;LUGO;LUGO;GALICIA;27;28
27298;VILARDON;LUGO;LUGO;GALICIA;27;28
27299;ABELLEIRA,A;FRIOL;LUGO;GALICIA;27;20
27299;ACEVEDO;FRIOL;LUGO;GALICIA;27;20
27299;AGRUÑA;FRIOL;LUGO;GALICIA;27;20
27299;AS PENELAS ;FRIOL;LUGO;GALICIA;27;20
27299;BEDUS;FRIOL;LUGO;GALICIA;27;20
27299;BOLETA,A;FRIOL;LUGO;GALICIA;27;20
27299;CAMOIRAS,AS;FRIOL;LUGO;GALICIA;27;20
27299;CARBALLAL;FRIOL;LUGO;GALICIA;27;20
27299;CASAS DA FERREIRA;FRIOL;LUGO;GALICIA;27;20
27299;CASAS DO CEGO;FRIOL;LUGO;GALICIA;27;20
27299;CASAS DO COBAS;FRIOL;LUGO;GALICIA;27;20
27299;CASTRODA;FRIOL;LUGO;GALICIA;27;20
27299;CERRACIN;FRIOL;LUGO;GALICIA;27;20
27299;COIDO;FRIOL;LUGO;GALICIA;27;20
27299;CORRA;FRIOL;LUGO;GALICIA;27;20
27299;CORRAL DE ABAIXO;FRIOL;LUGO;GALICIA;27;20
27299;COTA;FRIOL;LUGO;GALICIA;27;20
27299;COTA (SAN MARTIÑO);FRIOL;LUGO;GALICIA;27;20
27299;DONAS,AS;FRIOL;LUGO;GALICIA;27;20
27299;FERRERIAS,AS;FRIOL;LUGO;GALICIA;27;20
27299;FOLGUEIRA,A;FRIOL;LUGO;GALICIA;27;20
27299;FONDEMERA;FRIOL;LUGO;GALICIA;27;20
27299;FRIOL (SAN XIAO);FRIOL;LUGO;GALICIA;27;20
27299;GONCE;FRIOL;LUGO;GALICIA;27;20
27299;GULDRIZ (SANTIAGO);FRIOL;LUGO;GALICIA;27;20
27299;GULDRIZ DE ABAIXO;FRIOL;LUGO;GALICIA;27;20
27299;GULDRIZ DE ARRIBA;FRIOL;LUGO;GALICIA;27;20
27299;LEBOREIRA,A;FRIOL;LUGO;GALICIA;27;20
27299;OS PEDROUZOS ;FRIOL;LUGO;GALICIA;27;20
27299;PENA,A;FRIOL;LUGO;GALICIA;27;20
27299;PENALONGA,A;FRIOL;LUGO;GALICIA;27;20
27299;PORTASUEIRO;FRIOL;LUGO;GALICIA;27;20
27299;REBOLO,O;FRIOL;LUGO;GALICIA;27;20
27299;REMESIL;FRIOL;LUGO;GALICIA;27;20
27299;RETORTA,A;FRIOL;LUGO;GALICIA;27;20
27299;REXIDOIRA,A;FRIOL;LUGO;GALICIA;27;20
27299;ROMA;FRIOL;LUGO;GALICIA;27;20
27299;SANTA MARTA;FRIOL;LUGO;GALICIA;27;20
27299;SANTALLA DE DEVESA (SANTALLA);FRIOL;LUGO;GALICIA;27;20
27299;SEIXALBO;FRIOL;LUGO;GALICIA;27;20
27299;SEREN;FRIOL;LUGO;GALICIA;27;20
27299;SEREN (SANTA CRUZ);FRIOL;LUGO;GALICIA;27;20
27299;SILVARREDONDA;FRIOL;LUGO;GALICIA;27;20
27299;SOBRADO,O;FRIOL;LUGO;GALICIA;27;20
27299;VILAFIZ;FRIOL;LUGO;GALICIA;27;20
27299;VILAFIZ (SANTA MARIA);FRIOL;LUGO;GALICIA;27;20
27299;VILAPEDRE;FRIOL;LUGO;GALICIA;27;20
27299;VILLALVITE (SAN PEDRO);FRIOL;LUGO;GALICIA;27;20
27299;VIXIA,A;FRIOL;LUGO;GALICIA;27;20
27299;AEZ;LUGO;LUGO;GALICIA;27;28
27299;CAMOIRA;LUGO;LUGO;GALICIA;27;28
27299;CAMOIRA (SANTO ESTEVO);LUGO;LUGO;GALICIA;27;28
27299;CEIDE;LUGO;LUGO;GALICIA;27;28
27299;MAIRA;LUGO;LUGO;GALICIA;27;28
27299;OUTEIRO;LUGO;LUGO;GALICIA;27;28
27299;OUTEIRO DAS CAMOIRAS,O;LUGO;LUGO;GALICIA;27;28
27299;TORRE DE AEZ,A;LUGO;LUGO;GALICIA;27;28
27299;VILAVERDE;LUGO;LUGO;GALICIA;27;28
27299;GONDAI;OUTEIRO DE REI;LUGO;GALICIA;27;39
27299;LATAS,AS;OUTEIRO DE REI;LUGO;GALICIA;27;39
27299;PARADA;OUTEIRO DE REI;LUGO;GALICIA;27;39
27299;PARADA (SAN XOAN);OUTEIRO DE REI;LUGO;GALICIA;27;39
27299;PAZO,O;OUTEIRO DE REI;LUGO;GALICIA;27;39
27299;SAN PAIO;OUTEIRO DE REI;LUGO;GALICIA;27;39
27299;SEIVANE;OUTEIRO DE REI;LUGO;GALICIA;27;39
27300;GUITIRIZ;GUITIRIZ;LUGO;GALICIA;27;22
27305;ABELENDRO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;ACION;GUITIRIZ;LUGO;GALICIA;27;22
27305;ALFONSARES;GUITIRIZ;LUGO;GALICIA;27;22
27305;ALTAMIRA;GUITIRIZ;LUGO;GALICIA;27;22
27305;ALTO DE ROCA,A;GUITIRIZ;LUGO;GALICIA;27;22
27305;ARCACAVADA;GUITIRIZ;LUGO;GALICIA;27;22
27305;ARES;GUITIRIZ;LUGO;GALICIA;27;22
27305;BANDONCEL;GUITIRIZ;LUGO;GALICIA;27;22
27305;BAXOI;GUITIRIZ;LUGO;GALICIA;27;22
27305;BECIN;GUITIRIZ;LUGO;GALICIA;27;22
27305;BECIN (SAN XULIAN);GUITIRIZ;LUGO;GALICIA;27;22
27305;CAMPO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;CANCELO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;CANDENDO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;CANTO DO MURO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;CASA NOVA DE VILARIÑO,A;GUITIRIZ;LUGO;GALICIA;27;22
27305;CASAS VELLAS;GUITIRIZ;LUGO;GALICIA;27;22
27305;CASTRO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;CHINOTE;GUITIRIZ;LUGO;GALICIA;27;22
27305;CIBREIRO;GUITIRIZ;LUGO;GALICIA;27;22
27305;CORTELLA,A;GUITIRIZ;LUGO;GALICIA;27;22
27305;COSTOIRAS;GUITIRIZ;LUGO;GALICIA;27;22
27305;COTO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;COTON,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;DRADA;GUITIRIZ;LUGO;GALICIA;27;22
27305;EIREXE,A;GUITIRIZ;LUGO;GALICIA;27;22
27305;FAGUNDO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;FONTE,A;GUITIRIZ;LUGO;GALICIA;27;22
27305;FORCAMUYIZ;GUITIRIZ;LUGO;GALICIA;27;22
27305;GRAÑA,A;GUITIRIZ;LUGO;GALICIA;27;22
27305;LAMAS;GUITIRIZ;LUGO;GALICIA;27;22
27305;LAXOSO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;LIÑAREDE;GUITIRIZ;LUGO;GALICIA;27;22
27305;MALDE;GUITIRIZ;LUGO;GALICIA;27;22
27305;MATO;GUITIRIZ;LUGO;GALICIA;27;22
27305;MEAO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;MENDE;GUITIRIZ;LUGO;GALICIA;27;22
27305;MERENDEIRO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;MESON DA CABRA;GUITIRIZ;LUGO;GALICIA;27;22
27305;MESON VELLO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;MOEIRO;GUITIRIZ;LUGO;GALICIA;27;22
27305;MOTA,A;GUITIRIZ;LUGO;GALICIA;27;22
27305;NANDULFE;GUITIRIZ;LUGO;GALICIA;27;22
27305;NAVALLO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;NOVAS;GUITIRIZ;LUGO;GALICIA;27;22
27305;PASARIN;GUITIRIZ;LUGO;GALICIA;27;22
27305;PENA DE ROLDAN,A;GUITIRIZ;LUGO;GALICIA;27;22
27305;PENA FACHADA,A;GUITIRIZ;LUGO;GALICIA;27;22
27305;PENA MOSCOSA,A;GUITIRIZ;LUGO;GALICIA;27;22
27305;PICOFARELO;GUITIRIZ;LUGO;GALICIA;27;22
27305;PINO;GUITIRIZ;LUGO;GALICIA;27;22
27305;PONTE DE ROCA;GUITIRIZ;LUGO;GALICIA;27;22
27305;PRADO;GUITIRIZ;LUGO;GALICIA;27;22
27305;QUINTAN;GUITIRIZ;LUGO;GALICIA;27;22
27305;RAMOS,OS;GUITIRIZ;LUGO;GALICIA;27;22
27305;RAPOSEIRO;GUITIRIZ;LUGO;GALICIA;27;22
27305;REBOIRA,A;GUITIRIZ;LUGO;GALICIA;27;22
27305;RECIMIL;GUITIRIZ;LUGO;GALICIA;27;22
27305;REGO PEQUENO;GUITIRIZ;LUGO;GALICIA;27;22
27305;REIXAS,AS;GUITIRIZ;LUGO;GALICIA;27;22
27305;REQUEIXO;GUITIRIZ;LUGO;GALICIA;27;22
27305;RIBEIRA,A;GUITIRIZ;LUGO;GALICIA;27;22
27305;ROCA;GUITIRIZ;LUGO;GALICIA;27;22
27305;ROCA (SAN XIAO);GUITIRIZ;LUGO;GALICIA;27;22
27305;SAN BREIXO DE PARGA;GUITIRIZ;LUGO;GALICIA;27;22
27305;SAN MIGUEL;GUITIRIZ;LUGO;GALICIA;27;22
27305;SANTE;GUITIRIZ;LUGO;GALICIA;27;22
27305;SANTO ALBERTO;GUITIRIZ;LUGO;GALICIA;27;22
27305;SOBREOUTEIRO;GUITIRIZ;LUGO;GALICIA;27;22
27305;TARRELO;GUITIRIZ;LUGO;GALICIA;27;22
27305;TARULLE;GUITIRIZ;LUGO;GALICIA;27;22
27305;TIÑAZ,A;GUITIRIZ;LUGO;GALICIA;27;22
27305;TOAR;GUITIRIZ;LUGO;GALICIA;27;22
27305;TOXO BRAÑIO,O;GUITIRIZ;LUGO;GALICIA;27;22
27305;TRASPARGA;GUITIRIZ;LUGO;GALICIA;27;22
27305;TRASPARGA (SANTIAGO);GUITIRIZ;LUGO;GALICIA;27;22
27305;VERULFE;GUITIRIZ;LUGO;GALICIA;27;22
27305;VILANOVA;GUITIRIZ;LUGO;GALICIA;27;22
27305;VILARCHAN;GUITIRIZ;LUGO;GALICIA;27;22
27305;VILARES,OS (SAN VICENZO);GUITIRIZ;LUGO;GALICIA;27;22
27305;VILARGABIN;GUITIRIZ;LUGO;GALICIA;27;22
27305;VILASUSO;GUITIRIZ;LUGO;GALICIA;27;22
27307;*DISEMINADO*;GUITIRIZ;LUGO;GALICIA;27;22
27307;ABELEIRA,A;GUITIRIZ;LUGO;GALICIA;27;22
27307;ABOARES,OS;GUITIRIZ;LUGO;GALICIA;27;22
27307;ACEVEDO,O;GUITIRIZ;LUGO;GALICIA;27;22
27307;AMARIZ;GUITIRIZ;LUGO;GALICIA;27;22
27307;AMEIXEIRAS,AS;GUITIRIZ;LUGO;GALICIA;27;22
27307;ARXA;GUITIRIZ;LUGO;GALICIA;27;22
27307;BAÑOBRE;GUITIRIZ;LUGO;GALICIA;27;22
27307;BARREIRO;GUITIRIZ;LUGO;GALICIA;27;22
27307;BELOTE;GUITIRIZ;LUGO;GALICIA;27;22
27307;BERNALDO,O;GUITIRIZ;LUGO;GALICIA;27;22
27307;BURIZ,O;GUITIRIZ;LUGO;GALICIA;27;22
27307;BURIZ,O (SAN PEDRO);GUITIRIZ;LUGO;GALICIA;27;22
27307;BUSTELO;GUITIRIZ;LUGO;GALICIA;27;22
27307;CABANACOMBA;GUITIRIZ;LUGO;GALICIA;27;22
27307;CAL,O;GUITIRIZ;LUGO;GALICIA;27;22
27307;CAMPOVERDE;GUITIRIZ;LUGO;GALICIA;27;22
27307;CARBALLIÑOS,OS;GUITIRIZ;LUGO;GALICIA;27;22
27307;CARBALLO,O;GUITIRIZ;LUGO;GALICIA;27;22
27307;CARREIRA,A;GUITIRIZ;LUGO;GALICIA;27;22
27307;CASTELOS,OS;GUITIRIZ;LUGO;GALICIA;27;22
27307;CECE;GUITIRIZ;LUGO;GALICIA;27;22
27307;CEZAR;GUITIRIZ;LUGO;GALICIA;27;22
27307;CODESO,O;GUITIRIZ;LUGO;GALICIA;27;22
